NS_position_y,warning.started,final.started,exp_trials_loop.ran,__participant,training_intro.stopped,NS_button_example.numClicks,intro_continue.keys,S_button_example.timesOff,study_id,ready_spacebar_2.duration,NS_button_practice.timesOn,pre_quiz_key.rt,consent.started,exp_trials_loop.thisN,S_button_practice.timesOff,NS_button.timesOn,unique_item_no,key_resp_end_prac.rt,button_pos_warning.stopped,session,pre_prac_key.duration,__session,pre_quiz.stopped,prac_feedback_loop.thisN,warning.stopped,answer,NS_button_example.timesOff,prac_feedback_loop.thisIndex,frameRate,ready_to_go.stopped,pre_quiz_key.duration,AC_button.numClicks,age_textbox.text,training_intro_key.rt,pre_quiz_key.keys,intro.stopped,S_button_practice.numClicks,S_button_example.numClicks,AC_button.timesOn,ready_spacebar.rt,training_intro_key.duration,pre_prac_key.keys,ready_spacebar.keys,__datetime,feedback,instruction,pre_practice.started,NS_button.timesOff,practice_trial_feedback.started,trials.started,gender_slider.response,demographics.started,intro.started,trials.stopped,prac_feedback_loop.ran,NS_position_x,S_button.numClicks,consent.stopped,S_position_y,ready_spacebar.duration,AC_button.timesOff,instruction_colour,S_position_x,psychopyVersion,OS,expName,pre_quiz.started,ready_to_go.started,exp_trials_loop.thisTrialN,stim_size_y,ready_spacebar_2.rt,training_intro.started,NS_button_practice.numClicks,image,image_path,stim_size_x,pre_practice.stopped,NS_button_practice.timesOff,training_intro_key.keys,prac_feedback_loop.thisTrialN,practice_trial_feedback.stopped,S_button_example.timesOn,S_button_practice.timesOn,intro_continue.duration,S_button.timesOff,date,exp_trials_loop.thisIndex,prac_feedback_loop.thisRepN,S_button.timesOn,exp_trials_loop.thisRepN,type,demographics.stopped,button_pos_warning.started,pre_prac_key.rt,NS_button_example.timesOn,__experimentName,key_resp_end_prac.duration,ready_spacebar_2.keys,intro_continue.rt,NS_button.numClicks,key_resp_end_prac.keys,number,final.stopped,total_correct_AC,passed,participant
﻿-0.425,NA,NA,1,845743,NA,NA,NA,NA,68778cbf6e65e5664bf7e4f3,NA,NA,NA,NA,120,NA,[],88,NA,NA,68779792ea87b6dc5bce47ee,NA,001,NA,NA,NA,ST,NA,NA,100,NA,NA,0,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,2025-07-16_13h14.16.725,NA,Please look at the following ECG and decide if ST-elevation is present.,NA,[],NA,1310.1261999999283,NA,NA,NA,1317.169399999976,NA,-0.65,1,NA,-0.425,NA,[],black,0.65,2024.2.4,Win32,ECG_X_EXP1_m1_STJ,NA,NA,120,0.801425662,NA,NA,NA,NA,exp_resources/pilot_round2_stimuli/no_vis/nvis_s0109_avr_3_mi_st.png,0.5,NA,NA,NA,NA,NA,NA,NA,NA,[4.553600000023835],2025-07-16_13h14.38.627,87,NA,[4.553500000000213],0,MI_no_vis,NA,NA,NA,NA,ECG_X_EXP1_m1_STJ,NA,NA,NA,0,NA,NA,NA,8,TRUE,6
﻿-0.425,NA,NA,1,845743,NA,NA,NA,NA,68778cbf6e65e5664bf7e4f3,NA,NA,NA,NA,121,NA,[],18,NA,NA,68779792ea87b6dc5bce47ee,NA,001,NA,NA,NA,ST,NA,NA,100,NA,NA,0,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,2025-07-16_13h14.16.725,NA,Please look at the following ECG and decide if ST-elevation is present.,NA,[],NA,1317.173100000024,NA,NA,NA,1325.7796999999284,NA,-0.65,1,NA,-0.425,NA,[],black,0.65,2024.2.4,Win32,ECG_X_EXP1_m1_STJ,NA,NA,121,0.801425662,NA,NA,NA,NA,exp_resources/pilot_round2_stimuli/MI_vis/STJ/STJ_0064_avr_2_MI_st.png,0.5,NA,NA,NA,NA,NA,NA,NA,NA,[6.110699999928556],2025-07-16_13h14.38.627,17,NA,[6.110599999904707],0,MI_vis,NA,NA,NA,NA,ECG_X_EXP1_m1_STJ,NA,NA,NA,0,NA,NA,NA,8,TRUE,6
﻿-0.425,NA,NA,1,845743,NA,NA,NA,NA,68778cbf6e65e5664bf7e4f3,NA,NA,NA,NA,122,NA,[4.518500000000131],111,NA,NA,68779792ea87b6dc5bce47ee,NA,001,NA,NA,NA,N_ST,NA,NA,100,NA,NA,0,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,2025-07-16_13h14.16.725,NA,Please look at the following ECG and decide if ST-elevation is present.,NA,[4.518500000000131],NA,1325.7831999999285,NA,NA,NA,1332.797100000024,NA,0.65,0,NA,-0.425,NA,[],black,-0.65,2024.2.4,Win32,ECG_X_EXP1_m1_STJ,NA,NA,122,0.801425662,NA,NA,NA,NA,exp_resources/pilot_round2_stimuli/no_vis/nvis_s0472_v1_4_normal_nst.png,0.5,NA,NA,NA,NA,NA,NA,NA,NA,[],2025-07-16_13h14.38.627,110,NA,[],0,NORM_no_vis,NA,NA,NA,NA,ECG_X_EXP1_m1_STJ,NA,NA,NA,1,NA,NA,NA,8,TRUE,6
﻿-0.425,NA,NA,1,845743,NA,NA,NA,NA,68778cbf6e65e5664bf7e4f3,NA,NA,NA,NA,123,NA,[3.8522999999522654],109,NA,NA,68779792ea87b6dc5bce47ee,NA,001,NA,NA,NA,N_ST,NA,NA,100,NA,NA,0,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,2025-07-16_13h14.16.725,NA,Please look at the following ECG and decide if ST-elevation is present.,NA,[3.8522999999522654],NA,1332.801600000024,NA,NA,NA,1339.141399999976,NA,0.65,0,NA,-0.425,NA,[],black,-0.65,2024.2.4,Win32,ECG_X_EXP1_m1_STJ,NA,NA,123,0.801425662,NA,NA,NA,NA,exp_resources/pilot_round2_stimuli/no_vis/nvis_s0466_v6_2_normal_nst.png,0.5,NA,NA,NA,NA,NA,NA,NA,NA,[],2025-07-16_13h14.38.627,108,NA,[],0,NORM_no_vis,NA,NA,NA,NA,ECG_X_EXP1_m1_STJ,NA,NA,NA,1,NA,NA,NA,8,TRUE,6
﻿-0.425,NA,NA,1,845743,NA,NA,NA,NA,68778cbf6e65e5664bf7e4f3,NA,NA,NA,NA,124,NA,[],62,NA,NA,68779792ea87b6dc5bce47ee,NA,001,NA,NA,NA,ST,NA,NA,100,NA,NA,0,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,2025-07-16_13h14.16.725,NA,Please look at the following ECG and decide if ST-elevation is present.,NA,[],NA,1339.1447999999525,NA,NA,NA,1348.5916999999286,NA,-0.65,1,NA,-0.425,NA,[],black,0.65,2024.2.4,Win32,ECG_X_EXP1_m1_STJ,NA,NA,124,0.801425662,NA,NA,NA,NA,exp_resources/pilot_round2_stimuli/no_vis/nvis_0557_v1_3_mi_st.png,0.5,NA,NA,NA,NA,NA,NA,NA,NA,[6.953200000047673],2025-07-16_13h14.38.627,61,NA,[6.953200000047673],0,MI_no_vis,NA,NA,NA,NA,ECG_X_EXP1_m1_STJ,NA,NA,NA,0,NA,NA,NA,8,TRUE,6
﻿-0.425,NA,NA,1,845743,NA,NA,NA,NA,68778cbf6e65e5664bf7e4f3,NA,NA,NA,NA,125,NA,[3.310300000071493],105,NA,NA,68779792ea87b6dc5bce47ee,NA,001,NA,NA,NA,N_ST,NA,NA,100,NA,NA,0,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,2025-07-16_13h14.16.725,NA,Please look at the following ECG and decide if ST-elevation is present.,NA,[3.310300000071493],NA,1348.594100000024,NA,NA,NA,1354.3992999999523,NA,0.65,0,NA,-0.425,NA,[],black,-0.65,2024.2.4,Win32,ECG_X_EXP1_m1_STJ,NA,NA,125,0.801425662,NA,NA,NA,NA,exp_resources/pilot_round2_stimuli/no_vis/nvis_s0465_avf_4_normal_nst.png,0.5,NA,NA,NA,NA,NA,NA,NA,NA,[],2025-07-16_13h14.38.627,104,NA,[],0,NORM_no_vis,NA,NA,NA,NA,ECG_X_EXP1_m1_STJ,NA,NA,NA,1,NA,NA,NA,8,TRUE,6
﻿-0.45,NA,NA,1,845743,NA,NA,NA,NA,68778cbf6e65e5664bf7e4f3,NA,NA,NA,NA,126,NA,[],128,NA,NA,68779792ea87b6dc5bce47ee,NA,001,NA,NA,NA,AC,NA,NA,100,NA,NA,1,NA,NA,NA,NA,NA,NA,[3.6301000000239583],NA,NA,NA,NA,2025-07-16_13h14.16.725,NA,Please IGNORE the following ECG and click on the centre of the visualisation.,NA,[],NA,1354.403399999976,NA,NA,NA,1358.0291999999286,NA,-0.65,0,NA,-0.45,NA,[3.6302000000478074],red,0.65,2024.2.4,Win32,ECG_X_EXP1_m1_STJ,NA,NA,126,0.801425662,NA,NA,NA,NA,exp_resources/pilot_round2_stimuli/no_vis/nvis_s0363_v6_2_normal_nst.png,0.5,NA,NA,NA,NA,NA,NA,NA,NA,[],2025-07-16_13h14.38.627,127,NA,[],0,AC,NA,NA,NA,NA,ECG_X_EXP1_m1_STJ,NA,NA,NA,0,NA,NA,NA,8,TRUE,6
﻿-0.425,NA,NA,1,845743,NA,NA,NA,NA,68778cbf6e65e5664bf7e4f3,NA,NA,NA,NA,127,NA,[2.8599999999999],89,NA,NA,68779792ea87b6dc5bce47ee,NA,001,NA,NA,NA,ST,NA,NA,100,NA,NA,0,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,2025-07-16_13h14.16.725,NA,Please look at the following ECG and decide if ST-elevation is present.,NA,[2.8599999999999],NA,1358.0331999999285,NA,NA,NA,1363.389399999976,NA,0.65,0,NA,-0.425,NA,[],black,-0.65,2024.2.4,Win32,ECG_X_EXP1_m1_STJ,NA,NA,127,0.801425662,NA,NA,NA,NA,exp_resources/pilot_round2_stimuli/no_vis/nvis_s0210_v1_4_mi_st.png,0.5,NA,NA,NA,NA,NA,NA,NA,NA,[],2025-07-16_13h14.38.627,88,NA,[],0,MI_no_vis,NA,NA,NA,NA,ECG_X_EXP1_m1_STJ,NA,NA,NA,1,NA,NA,NA,8,TRUE,6
﻿,NA,1363.3902999999525,NA,845743,NA,NA,NA,NA,68778cbf6e65e5664bf7e4f3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68779792ea87b6dc5bce47ee,NA,001,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-07-16_13h14.16.725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024.2.4,Win32,ECG_X_EXP1_m1_STJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-07-16_13h14.38.627,NA,NA,NA,NA,NA,NA,NA,NA,NA,ECG_X_EXP1_m1_STJ,NA,NA,NA,NA,NA,NA,1366.2186000000238,8,TRUE,6
﻿,NA,NA,NA,035870,NA,NA,space,NA,68778cbf6e65e5664bf7e4f3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,687797457a5c7a0dada673fe,NA,001,NA,NA,NA,NA,NA,NA,59.88023952094243,NA,NA,NA,NA,NA,NA,5.900699999995524,NA,NA,NA,NA,NA,NA,NA,2025-07-16_14h17.03.830,NA,NA,NA,NA,NA,NA,NA,NA,3e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024.2.4,Win32,ECG_X_EXP1_m1_STJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-07-16_14h17.38.110,NA,NA,NA,NA,NA,NA,NA,NA,NA,ECG_X_EXP1_m1_STJ,NA,NA,4.889300000004468,NA,NA,NA,NA,8,TRUE,54
﻿,87.6448,NA,NA,035870,NA,NA,NA,NA,68778cbf6e65e5664bf7e4f3,NA,NA,NA,79.41869999999552,NA,NA,NA,NA,NA,NA,687797457a5c7a0dada673fe,NA,001,NA,NA,95.2945,NA,NA,NA,59.88023952094243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-07-16_14h17.03.830,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.6444,NA,NA,NA,NA,NA,2024.2.4,Win32,ECG_X_EXP1_m1_STJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-07-16_14h17.38.110,NA,NA,NA,NA,NA,NA,NA,NA,NA,ECG_X_EXP1_m1_STJ,NA,NA,NA,NA,NA,NA,NA,8,TRUE,54
﻿,NA,NA,NA,035870,NA,NA,NA,NA,68778cbf6e65e5664bf7e4f3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,687797457a5c7a0dada673fe,NA,001,NA,NA,NA,NA,NA,NA,59.88023952094243,NA,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-07-16_14h17.03.830,NA,NA,NA,NA,NA,NA,Male,95.295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024.2.4,Win32,ECG_X_EXP1_m1_STJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-07-16_14h17.38.110,NA,NA,NA,NA,NA,107.96119999999554,NA,NA,NA,ECG_X_EXP1_m1_STJ,NA,NA,NA,NA,NA,NA,NA,8,TRUE,54
﻿,NA,NA,NA,035870,115.0425,NA,NA,NA,68778cbf6e65e5664bf7e4f3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,687797457a5c7a0dada673fe,NA,001,NA,NA,NA,NA,NA,NA,59.88023952094243,NA,NA,NA,NA,2.0501999999955274,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-07-16_14h17.03.830,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024.2.4,Win32,ECG_X_EXP1_m1_STJ,NA,NA,NA,NA,NA,107.9613999999985,NA,NA,NA,NA,NA,NA,space,NA,NA,NA,NA,NA,NA,2025-07-16_14h17.38.110,NA,NA,NA,NA,NA,NA,NA,NA,NA,ECG_X_EXP1_m1_STJ,NA,NA,NA,NA,NA,NA,NA,8,TRUE,54
﻿,NA,NA,NA,035870,NA,NA,NA,NA,68778cbf6e65e5664bf7e4f3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,687797457a5c7a0dada673fe,NA,001,NA,NA,NA,NA,NA,NA,59.88023952094243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,space,NA,2025-07-16_14h17.03.830,NA,NA,355.09319999999553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024.2.4,Win32,ECG_X_EXP1_m1_STJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,368.2741000000015,NA,NA,NA,NA,NA,NA,NA,NA,2025-07-16_14h17.38.110,NA,NA,NA,NA,NA,NA,NA,10.139100000001465,NA,ECG_X_EXP1_m1_STJ,NA,NA,NA,NA,NA,NA,NA,8,TRUE,54
﻿,NA,NA,NA,035870,NA,NA,NA,NA,68778cbf6e65e5664bf7e4f3,NA,[15.155899999998496],NA,NA,NA,[],NA,NA,5.617800000004479,NA,687797457a5c7a0dada673fe,NA,001,NA,0,NA,NA,NA,0,59.88023952094243,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,2025-07-16_14h17.03.830,"This image does not show signs of ST-elevation, as the ST-segment is not elevated above 0.1 mV.",Please look at the following ECG and decide if ST-elevation is present.,NA,NA,368.27839999999856,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2024.2.4,Win32,ECG_X_EXP1_m1_STJ,NA,NA,NA,0.801425662,NA,NA,1,exp_resources/practice_feedback_trials/practice_1_noST.png,NA,0.5,NA,[15.365300000004481],NA,0,392.06239999999855,NA,[],NA,NA,2025-07-16_14h17.38.110,NA,0,NA,NA,NA,NA,NA,NA,NA,ECG_X_EXP1_m1_STJ,NA,NA,NA,NA,space,1,NA,8,TRUE,54
﻿,NA,NA,NA,035870,NA,NA,NA,NA,68778cbf6e65e5664bf7e4f3,NA,[17.166299999997022],NA,NA,NA,[],NA,NA,6.024099999994007,NA,687797457a5c7a0dada673fe,NA,001,NA,1,NA,NA,NA,1,59.88023952094243,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,2025-07-16_14h17.03.830,"This image does not show signs of ST-elevation, as the ST-segment is not elevated above 0.1 mV.",Please look at the following ECG and decide if ST-elevation is present.,NA,NA,392.06489999999854,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2024.2.4,Win32,ECG_X_EXP1_m1_STJ,NA,NA,NA,0.801425662,NA,NA,1,exp_resources/practice_feedback_trials/practice_2_noST.png,NA,0.5,NA,[17.368499999999983],NA,1,418.26679999999703,NA,[],NA,NA,2025-07-16_14h17.38.110,NA,0,NA,NA,NA,NA,NA,NA,NA,ECG_X_EXP1_m1_STJ,NA,NA,NA,NA,space,2,NA,8,TRUE,54
﻿,NA,NA,NA,035870,NA,NA,NA,NA,68778cbf6e65e5664bf7e4f3,NA,[],NA,NA,NA,[5.239900000005946],NA,NA,13.984299999997006,NA,687797457a5c7a0dada673fe,NA,001,NA,2,NA,NA,NA,2,59.88023952094243,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2025-07-16_14h17.03.830,"This image does show signs of ST-elevation, because the ST-segment is elevated at the J-point by at least 0.1 mV.",Please look at the following ECG and decide if ST-elevation is present.,NA,NA,418.2698999999986,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2024.2.4,Win32,ECG_X_EXP1_m1_STJ,NA,NA,NA,0.801425662,NA,NA,0,exp_resources/practice_feedback_trials/practice_3_ST.png,NA,0.5,NA,[],NA,2,440.29219999999555,NA,[5.038999999999987],NA,NA,2025-07-16_14h17.38.110,NA,0,NA,NA,NA,NA,NA,NA,NA,ECG_X_EXP1_m1_STJ,NA,NA,NA,NA,space,3,NA,8,TRUE,54
﻿,NA,NA,NA,035870,NA,NA,NA,NA,68778cbf6e65e5664bf7e4f3,NA,[],NA,NA,NA,[4.003199999995559],NA,NA,2.0517999999970584,NA,687797457a5c7a0dada673fe,NA,001,NA,3,NA,NA,NA,3,59.88023952094243,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2025-07-16_14h17.03.830,"This image does show signs of ST-elevation, because the ST-segment is elevated at the J-point by at least 0.1 mV.",Please look at the following ECG and decide if ST-elevation is present.,NA,NA,440.29469999999554,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2024.2.4,Win32,ECG_X_EXP1_m1_STJ,NA,NA,NA,0.801425662,NA,NA,0,exp_resources/practice_feedback_trials/practice_4_ST.png,NA,0.5,NA,[],NA,3,449.15829999999704,NA,[3.802199999995537],NA,NA,2025-07-16_14h17.38.110,NA,0,NA,NA,NA,NA,NA,NA,NA,ECG_X_EXP1_m1_STJ,NA,NA,NA,NA,space,4,NA,8,TRUE,54
﻿,NA,NA,NA,035870,NA,NA,NA,NA,68778cbf6e65e5664bf7e4f3,NA,NA,2.371499999999969,NA,NA,NA,NA,NA,NA,NA,687797457a5c7a0dada673fe,NA,001,452.56739999999854,NA,NA,NA,NA,NA,59.88023952094243,NA,NA,NA,NA,NA,space,NA,NA,NA,NA,NA,NA,NA,NA,2025-07-16_14h17.03.830,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024.2.4,Win32,ECG_X_EXP1_m1_STJ,449.1591999999955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-07-16_14h17.38.110,NA,NA,NA,NA,NA,NA,NA,NA,NA,ECG_X_EXP1_m1_STJ,NA,NA,NA,NA,NA,NA,NA,8,TRUE,54
﻿,NA,NA,NA,035870,NA,0,NA,[],68778cbf6e65e5664bf7e4f3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,687797457a5c7a0dada673fe,NA,001,NA,NA,NA,NA,[],NA,59.88023952094243,461.0896999999955,NA,NA,NA,NA,NA,NA,NA,0,NA,2.5003999999985353,NA,NA,space,2025-07-16_14h17.03.830,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024.2.4,Win32,ECG_X_EXP1_m1_STJ,NA,452.5676000000015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,2025-07-16_14h17.38.110,NA,NA,NA,NA,NA,NA,NA,NA,[],ECG_X_EXP1_m1_STJ,NA,NA,NA,NA,NA,NA,NA,8,TRUE,54
﻿,NA,NA,NA,035870,NA,NA,NA,NA,68778cbf6e65e5664bf7e4f3,NA,NA,NA,NA,NA,NA,NA,NA,NA,466.4333999999985,687797457a5c7a0dada673fe,NA,001,NA,NA,NA,NA,NA,NA,59.88023952094243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-07-16_14h17.03.830,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024.2.4,Win32,ECG_X_EXP1_m1_STJ,NA,NA,NA,NA,1.3068999999985067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-07-16_14h17.38.110,NA,NA,NA,NA,NA,NA,461.0898,NA,NA,ECG_X_EXP1_m1_STJ,NA,space,NA,NA,NA,NA,NA,8,TRUE,54
﻿-0.425,NA,NA,1,035870,NA,NA,NA,NA,68778cbf6e65e5664bf7e4f3,NA,NA,NA,NA,0,NA,[11.688800000004392],115,NA,NA,687797457a5c7a0dada673fe,NA,001,NA,NA,NA,N_ST,NA,NA,59.88023952094243,NA,NA,0,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,2025-07-16_14h17.03.830,NA,Please look at the following ECG and decide if ST-elevation is present.,NA,[11.688800000004392],NA,466.44610000000154,NA,NA,NA,480.6218999999985,NA,0.65,0,NA,-0.425,NA,[],black,-0.65,2024.2.4,Win32,ECG_X_EXP1_m1_STJ,NA,NA,0,0.801425662,NA,NA,NA,NA,exp_resources/pilot_round2_stimuli/no_vis/nvis_s0478_v6_1_normal_nst.png,0.5,NA,NA,NA,NA,NA,NA,NA,NA,[],2025-07-16_14h17.38.110,114,NA,[],0,NORM_no_vis,NA,NA,NA,NA,ECG_X_EXP1_m1_STJ,NA,NA,NA,1,NA,NA,NA,8,TRUE,54
﻿-0.425,NA,NA,1,035870,NA,NA,NA,NA,68778cbf6e65e5664bf7e4f3,NA,NA,NA,NA,1,NA,[],100,NA,NA,687797457a5c7a0dada673fe,NA,001,NA,NA,NA,N_ST,NA,NA,59.88023952094243,NA,NA,0,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,2025-07-16_14h17.03.830,NA,Please look at the following ECG and decide if ST-elevation is present.,NA,[],NA,480.6241000000014,NA,NA,NA,490.85379999999697,NA,-0.65,1,NA,-0.425,NA,[],black,0.65,2024.2.4,Win32,ECG_X_EXP1_m1_STJ,NA,NA,1,0.801425662,NA,NA,NA,NA,exp_resources/pilot_round2_stimuli/no_vis/nvis_s0363_v6_2_normal_nst.png,0.5,NA,NA,NA,NA,NA,NA,NA,NA,[7.738800000004517],2025-07-16_14h17.38.110,99,NA,[7.738800000004517],0,NORM_no_vis,NA,NA,NA,NA,ECG_X_EXP1_m1_STJ,NA,NA,NA,0,NA,NA,NA,8,TRUE,54
﻿-0.425,NA,NA,1,035870,NA,NA,NA,NA,68778cbf6e65e5664bf7e4f3,NA,NA,NA,NA,2,NA,[10.782999999999902],75,NA,NA,687797457a5c7a0dada673fe,NA,001,NA,NA,NA,ST,NA,NA,59.88023952094243,NA,NA,0,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,2025-07-16_14h17.03.830,NA,Please look at the following ECG and decide if ST-elevation is present.,NA,[10.782999999999902],NA,490.85599999999994,NA,NA,NA,504.1358,NA,0.65,0,NA,-0.425,NA,[],black,-0.65,2024.2.4,Win32,ECG_X_EXP1_m1_STJ,NA,NA,2,0.801425662,NA,NA,NA,NA,exp_resources/pilot_round2_stimuli/no_vis/nvis_s0056_v4_6_mi_st.png,0.5,NA,NA,NA,NA,NA,NA,NA,NA,[],2025-07-16_14h17.38.110,74,NA,[],0,MI_no_vis,NA,NA,NA,NA,ECG_X_EXP1_m1_STJ,NA,NA,NA,1,NA,NA,NA,8,TRUE,54
﻿-0.425,NA,NA,1,035870,NA,NA,NA,NA,68778cbf6e65e5664bf7e4f3,NA,NA,NA,NA,3,NA,[],5,NA,NA,687797457a5c7a0dada673fe,NA,001,NA,NA,NA,ST,NA,NA,59.88023952094243,NA,NA,0,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,2025-07-16_14h17.03.830,NA,Please look at the following ECG and decide if ST-elevation is present.,NA,[],NA,504.138,NA,NA,NA,510.71860000000146,NA,0.65,1,NA,-0.425,NA,[],black,-0.65,2024.2.4,Win32,ECG_X_EXP1_m1_STJ,NA,NA,3,0.801425662,NA,NA,NA,NA,exp_resources/pilot_round2_stimuli/MI_vis/STJ/STJ_0025_v4_4_MI_st.png,0.5,NA,NA,NA,NA,NA,NA,NA,NA,[4.083500000000072],2025-07-16_14h17.38.110,4,NA,[4.083500000000072],0,MI_vis,NA,NA,NA,NA,ECG_X_EXP1_m1_STJ,NA,NA,NA,0,NA,NA,NA,8,TRUE,54
﻿-0.425,NA,NA,1,035870,NA,NA,NA,NA,68778cbf6e65e5664bf7e4f3,NA,NA,NA,NA,4,NA,[4.571399999998448],16,NA,NA,687797457a5c7a0dada673fe,NA,001,NA,NA,NA,ST,NA,NA,59.88023952094243,NA,NA,0,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,2025-07-16_14h17.03.830,NA,Please look at the following ECG and decide if ST-elevation is present.,NA,[4.571399999998448],NA,510.7208999999985,NA,NA,NA,517.7841000000014,NA,-0.65,0,NA,-0.425,NA,[],black,0.65,2024.2.4,Win32,ECG_X_EXP1_m1_STJ,NA,NA,4,0.801425662,NA,NA,NA,NA,exp_resources/pilot_round2_stimuli/MI_vis/STJ/STJ_0062_v1_1_MI_st.png,0.5,NA,NA,NA,NA,NA,NA,NA,NA,[],2025-07-16_14h17.38.110,15,NA,[],0,MI_vis,NA,NA,NA,NA,ECG_X_EXP1_m1_STJ,NA,NA,NA,1,NA,NA,NA,8,TRUE,54
﻿-0.425,NA,NA,1,035870,NA,NA,NA,NA,68778cbf6e65e5664bf7e4f3,NA,NA,NA,NA,5,NA,[],19,NA,NA,687797457a5c7a0dada673fe,NA,001,NA,NA,NA,ST,NA,NA,59.88023952094243,NA,NA,0,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,2025-07-16_14h17.03.830,NA,Please look at the following ECG and decide if ST-elevation is present.,NA,[],NA,517.7861999999955,NA,NA,NA,523.4661000000013,NA,0.65,1,NA,-0.425,NA,[],black,-0.65,2024.2.4,Win32,ECG_X_EXP1_m1_STJ,NA,NA,5,0.801425662,NA,NA,NA,NA,exp_resources/pilot_round2_stimuli/MI_vis/STJ/STJ_0064_v1_2_MI_st.png,0.5,NA,NA,NA,NA,NA,NA,NA,NA,[3.1837000000030002],2025-07-16_14h17.38.110,18,NA,[3.1837000000030002],0,MI_vis,NA,NA,NA,NA,ECG_X_EXP1_m1_STJ,NA,NA,NA,0,NA,NA,NA,8,TRUE,54
